task_name,task_checksum,harnesses_tried,attempts,graded_attempts,successful_attempts,best_accuracy_rate,accuracy_winner_harnesses,accuracy_winner_samples,solved_by_harnesses,lowest_success_tokens,token_winner_harness,token_winner_variant,token_winner_job,lowest_success_cost_usd,cost_winner_harness,cost_winner_variant,cost_winner_job,fastest_success_seconds,time_winner_harness,time_winner_variant,time_winner_job
instance_internetarchive__openlibrary-e390c1212055dd84a262a798e53487e771d3fb64-v8717e18970bcdc4e0d2cea3b1527752b21e74866,585c7d39ceb58e246fc49dd8a926a954b9c8be747dd2cf02465a98e7e96b3209,claude-code; mini-swe-agent; mini-swe-agent-pypi,6,6,3,1.0,claude-code; mini-swe-agent-pypi,claude-code 2/4; mini-swe-agent-pypi 1/1,claude-code; mini-swe-agent-pypi,1568288,mini-swe-agent-pypi,mini-swe-agent-pypi | nex-agi/Nex-N2-Pro | local | python,91d939412447,0.2693,mini-swe-agent-pypi,mini-swe-agent-pypi | nex-agi/Nex-N2-Pro | local | python,91d939412447,303.3,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,eed41370c828
instance_internetarchive__openlibrary-e8084193a895d8ee81200f49093389a3887479ce-ve8c8d62a2b60610a3c4631f5f23ed866bada9818,937afcbf57ab2eef1453b915e9acd1a77b9c8d3f9935a07c23f0a54cbb1327a6,claude-code; mini-swe-agent; mini-swe-agent-pypi,5,5,3,1.0,claude-code; mini-swe-agent-pypi,claude-code 2/3; mini-swe-agent-pypi 1/1,claude-code; mini-swe-agent-pypi,188261,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,eed41370c828,0.1483,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,eed41370c828,59.5,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,eed41370c828
instance_internetarchive__openlibrary-f0341c0ba81c790241b782f5103ce5c9a6edf8e3-ve8fc82d8aae8463b752a211156c5b7b59f349237,482786d4083c20139894d19618b0e7f742a78a4a86fb92d14768dae83d305eac,claude-code; mini-swe-agent; mini-swe-agent-pypi,5,5,3,1.0,claude-code; mini-swe-agent-pypi,claude-code 2/3; mini-swe-agent-pypi 1/1,claude-code; mini-swe-agent-pypi,1368674,mini-swe-agent-pypi,mini-swe-agent-pypi | nex-agi/Nex-N2-Pro | local | python,91d939412447,0.252,mini-swe-agent-pypi,mini-swe-agent-pypi | nex-agi/Nex-N2-Pro | local | python,91d939412447,324.1,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,eed41370c828
instance_internetarchive__openlibrary-f343c08f89c772f7ba6c0246f384b9e6c3dc0add-v08d8e8889ec945ab821fb156c04c7d2e2810debb,0611a9faec3f4c4964bc5ee0fbed0ab8fdba9e9d931fbb34fcf89aa690a838fb,claude-code; mini-swe-agent; mini-swe-agent-pypi,7,7,2,1.0,claude-code; mini-swe-agent-pypi,claude-code 1/5; mini-swe-agent-pypi 1/1,claude-code; mini-swe-agent-pypi,521168,mini-swe-agent-pypi,mini-swe-agent-pypi | nex-agi/Nex-N2-Pro | local | python,91d939412447,0.1254,mini-swe-agent-pypi,mini-swe-agent-pypi | nex-agi/Nex-N2-Pro | local | python,91d939412447,472.9,mini-swe-agent-pypi,mini-swe-agent-pypi | nex-agi/Nex-N2-Pro | local | python,91d939412447
instance_internetarchive__openlibrary-f3b26c2c0721f8713353fe4b341230332e30008d-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,65a74902cfe3cb34c06d6c2e65f9bf2383bb1efa26b94a797386cda60ec51248,claude-code; mini-swe-agent; mini-swe-agent-pypi,5,5,2,1.0,claude-code,claude-code 2/3,claude-code,1152703,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,a79a271e31b6,1.3048,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,a79a271e31b6,199.1,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,eed41370c828
instance_internetarchive__openlibrary-f8cc11d9c1575fdba5ac66aee0befca970da8d64-v13642507b4fc1f8d234172bf8129942da2c2ca26,e7071630be085e4cd1d02d029ee7eb7ccba722c134194baa2f7a7d5830c28513,claude-code; codex; mini-swe-agent; mini-swe-agent-pypi; pi,17,17,3,1.0,claude-code; mini-swe-agent-pypi,claude-code 2/13; mini-swe-agent-pypi 1/1,claude-code; mini-swe-agent-pypi,816289,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,4e189735b051,0.3079,mini-swe-agent-pypi,mini-swe-agent-pypi | nex-agi/Nex-N2-Pro | local | python,91d939412447,379.4,mini-swe-agent-pypi,mini-swe-agent-pypi | nex-agi/Nex-N2-Pro | local | python,91d939412447
instance_internetarchive__openlibrary-fad4a40acf5ff5f06cd7441a5c7baf41a7d81fe4-vfa6ff903cb27f336e17654595dd900fa943dcd91,90eb1402b30fc425be34dd35328e28672bbccc102a518bd25bab67905c944df1,claude-code; mini-swe-agent; mini-swe-agent-pypi,5,5,3,1.0,claude-code; mini-swe-agent-pypi,claude-code 2/3; mini-swe-agent-pypi 1/1,claude-code; mini-swe-agent-pypi,941365,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,a79a271e31b6,0.3727,mini-swe-agent-pypi,mini-swe-agent-pypi | nex-agi/Nex-N2-Pro | local | python,91d939412447,159.2,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,a79a271e31b6
instance_internetarchive__openlibrary-fdbc0d8f418333c7e575c40b661b582c301ef7ac-v13642507b4fc1f8d234172bf8129942da2c2ca26,d35a4f1cd05ab36a242242db9d04f1babf38e76c9b3b04c33b7430fcef30f689,claude-code; codex; mini-swe-agent; mini-swe-agent-pypi; pi,17,17,12,1.0,claude-code; mini-swe-agent-pypi,claude-code 11/13; mini-swe-agent-pypi 1/1,claude-code; mini-swe-agent-pypi,246320,mini-swe-agent-pypi,mini-swe-agent-pypi | nex-agi/Nex-N2-Pro | local | python,91d939412447,0.0494,mini-swe-agent-pypi,mini-swe-agent-pypi | nex-agi/Nex-N2-Pro | local | python,91d939412447,101.3,claude-code,claude-code | glm-5.2 | e2b | python,c3e516dae0e7
instance_internetarchive__openlibrary-fdbc0d8f418333c7e575c40b661b582c301ef7ac-v13642507b4fc1f8d234172bf8129942da2c2ca26,77d0b1e6d8d11f77e68bd2b67adbe418be27c819e451df84e52adabdb93c297c,subconscious-code,1,0,0,0.0,,,,,,,,,,,,,,,
instance_navidrome__navidrome-0130c6dc13438b48cf0fdfab08a89e357b5517c9,277731802f0e3f6bb2cf64ffbe77ec0285bb78a49c7684ae9e43503a03293c59,claude-code; mini-swe-agent; mini-swe-agent-pypi,6,5,1,1.0,claude-code,claude-code 1/2,claude-code,5016171,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,a79a271e31b6,4.3933,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,a79a271e31b6,594.1,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,a79a271e31b6
instance_navidrome__navidrome-0488fb92cb02a82924fb1181bf1642f2e87096db,7f1df3476048b6d47d4afc765fc2d57fee2c61ff219930b69a7b74a14928f6b5,claude-code; mini-swe-agent; mini-swe-agent-pypi,5,5,2,1.0,claude-code; mini-swe-agent-pypi,claude-code 1/2; mini-swe-agent-pypi 1/1,claude-code; mini-swe-agent-pypi,2136658,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,a79a271e31b6,0.4678,mini-swe-agent-pypi,mini-swe-agent-pypi | nex-agi/Nex-N2-Pro | local | python,91d939412447,507.2,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,a79a271e31b6
instance_navidrome__navidrome-09ae41a2da66264c60ef307882362d2e2d8d8b89,d3acfb289ec2af39ed53e5e7867243a273c036d213a8fbdcb03ec64d909a759e,claude-code; mini-swe-agent; mini-swe-agent-pypi,6,6,2,1.0,claude-code; mini-swe-agent-pypi,claude-code 1/4; mini-swe-agent-pypi 1/1,claude-code; mini-swe-agent-pypi,1221451,mini-swe-agent-pypi,mini-swe-agent-pypi | nex-agi/Nex-N2-Pro | local | python,91d939412447,0.2285,mini-swe-agent-pypi,mini-swe-agent-pypi | nex-agi/Nex-N2-Pro | local | python,91d939412447,443.3,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,8583797b7428
instance_navidrome__navidrome-0a650de357babdcc8ce910fe37fee84acf4ed2fe,702574b98bbe02ea127cc5647f09b70e7596ad067ffa655f3b7e9036c999d0c7,claude-code; mini-swe-agent; mini-swe-agent-pypi,5,5,3,1.0,claude-code; mini-swe-agent; mini-swe-agent-pypi,claude-code 1/2; mini-swe-agent 1/2; mini-swe-agent-pypi 1/1,claude-code; mini-swe-agent; mini-swe-agent-pypi,902083,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,a79a271e31b6,0.1781,mini-swe-agent,mini-swe-agent | subconscious/tim-qwen3.6-27b | e2b | python,2f58c5373fa6,315.9,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,a79a271e31b6
instance_navidrome__navidrome-10108c63c9b5bdf2966ffb3239bbfd89683e37b7,a5fcfde7cfdd981e3ff587f2a24c72b78b21eafd8026c7e1df124f193b82d6c5,claude-code; mini-swe-agent; mini-swe-agent-pypi,5,5,3,1.0,claude-code; mini-swe-agent; mini-swe-agent-pypi,claude-code 1/2; mini-swe-agent 1/2; mini-swe-agent-pypi 1/1,claude-code; mini-swe-agent; mini-swe-agent-pypi,1224274,mini-swe-agent,mini-swe-agent | subconscious/tim-qwen3.6-27b | e2b | python,2f58c5373fa6,0.2167,mini-swe-agent,mini-swe-agent | subconscious/tim-qwen3.6-27b | e2b | python,2f58c5373fa6,466.2,mini-swe-agent,mini-swe-agent | subconscious/tim-qwen3.6-27b | e2b | python,2f58c5373fa6
instance_navidrome__navidrome-1e96b858a91c640fe64e84c5e5ad8cc0954ea38d,179e8b2c8d1d7d24729d7d422547e247906142ec4093b3d4a0167576db5639fe,claude-code; mini-swe-agent; mini-swe-agent-pypi,7,7,2,1.0,claude-code; mini-swe-agent-pypi,claude-code 1/4; mini-swe-agent-pypi 1/1,claude-code; mini-swe-agent-pypi,2427846,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,8583797b7428,0.7956,mini-swe-agent-pypi,mini-swe-agent-pypi | nex-agi/Nex-N2-Pro | local | python,91d939412447,682.5,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,8583797b7428
instance_navidrome__navidrome-23bebe4e06124becf1000e88472ae71a6ca7de4c,85682c8e469bb6741953839e43fb0a607e97f82286cf22c07fe7d01890810f15,claude-code; mini-swe-agent; mini-swe-agent-pypi,5,5,3,1.0,claude-code; mini-swe-agent; mini-swe-agent-pypi,claude-code 1/2; mini-swe-agent 1/2; mini-swe-agent-pypi 1/1,claude-code; mini-swe-agent; mini-swe-agent-pypi,942291,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,a79a271e31b6,0.2335,mini-swe-agent-pypi,mini-swe-agent-pypi | nex-agi/Nex-N2-Pro | local | python,91d939412447,358.5,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,a79a271e31b6
instance_navidrome__navidrome-27875ba2dd1673ddf8affca526b0664c12c3b98b,04dda05f78237800cdb2e13d778c35b06ad485f310ac279fec7efd70fb284d97,claude-code; mini-swe-agent; mini-swe-agent-pypi,5,5,0,0.0,,,,,,,,,,,,,,,
instance_navidrome__navidrome-28389fb05e1523564dfc61fa43ed8eb8a10f938c,8a12e2202217838c5ca0204c484ebcfbb82b0c343f87fcbc0f5f19d0f637408e,claude-code; mini-swe-agent; mini-swe-agent-pypi,5,5,2,1.0,claude-code; mini-swe-agent-pypi,claude-code 1/2; mini-swe-agent-pypi 1/1,claude-code; mini-swe-agent-pypi,1397466,mini-swe-agent-pypi,mini-swe-agent-pypi | nex-agi/Nex-N2-Pro | local | python,91d939412447,0.2681,mini-swe-agent-pypi,mini-swe-agent-pypi | nex-agi/Nex-N2-Pro | local | python,91d939412447,1294.1,mini-swe-agent-pypi,mini-swe-agent-pypi | nex-agi/Nex-N2-Pro | local | python,91d939412447
instance_navidrome__navidrome-29b7b740ce469201af0a0510f3024adc93ef4c8e,3fc89c4275cf2368afb3e159c294c8f3c0ffc122e4e2e61f630f93f1f88ab029,claude-code; mini-swe-agent; mini-swe-agent-pypi,5,5,3,1.0,claude-code; mini-swe-agent; mini-swe-agent-pypi,claude-code 1/2; mini-swe-agent 1/2; mini-swe-agent-pypi 1/1,claude-code; mini-swe-agent; mini-swe-agent-pypi,515288,mini-swe-agent,mini-swe-agent | subconscious/tim-qwen3.6-27b | e2b | python,2f58c5373fa6,0.0986,mini-swe-agent,mini-swe-agent | subconscious/tim-qwen3.6-27b | e2b | python,2f58c5373fa6,320.7,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,a79a271e31b6
instance_navidrome__navidrome-29bc17acd71596ae92131aca728716baf5af9906,bfb844a91888e4ef2ad020498d339e720ed5e08eb663070fa98ed7b8ca713946,claude-code; mini-swe-agent; mini-swe-agent-pypi,7,7,3,1.0,claude-code; mini-swe-agent; mini-swe-agent-pypi,claude-code 1/4; mini-swe-agent 1/2; mini-swe-agent-pypi 1/1,claude-code; mini-swe-agent; mini-swe-agent-pypi,182024,mini-swe-agent,mini-swe-agent | subconscious/tim-qwen3.6-27b | e2b | python,2f58c5373fa6,0.0426,mini-swe-agent,mini-swe-agent | subconscious/tim-qwen3.6-27b | e2b | python,2f58c5373fa6,373.4,mini-swe-agent,mini-swe-agent | subconscious/tim-qwen3.6-27b | e2b | python,2f58c5373fa6
instance_navidrome__navidrome-31799662706fedddf5bcc1a76b50409d1f91d327,a796eac0105b37db8703b0add9dd8f2833776da7c50ff3f161473d01d0182b66,claude-code; mini-swe-agent; mini-swe-agent-pypi,8,8,3,1.0,claude-code; mini-swe-agent; mini-swe-agent-pypi,claude-code 1/5; mini-swe-agent 1/2; mini-swe-agent-pypi 1/1,claude-code; mini-swe-agent; mini-swe-agent-pypi,2486462,mini-swe-agent,mini-swe-agent | subconscious/tim-qwen3.6-27b | e2b | python,2f58c5373fa6,0.4298,mini-swe-agent,mini-swe-agent | subconscious/tim-qwen3.6-27b | e2b | python,2f58c5373fa6,663.8,mini-swe-agent,mini-swe-agent | subconscious/tim-qwen3.6-27b | e2b | python,2f58c5373fa6
instance_navidrome__navidrome-3853c3318f67b41a9e4cb768618315ff77846fdb,ef795f11651c54ac832ecf14e152dedbefd9d7abd83e9c6f1cc7cb96b590f28f,claude-code; mini-swe-agent; mini-swe-agent-pypi,5,5,1,1.0,claude-code,claude-code 1/2,claude-code,1594889,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,a79a271e31b6,1.942,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,a79a271e31b6,716.2,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,a79a271e31b6
instance_navidrome__navidrome-3972616585e82305eaf26aa25697b3f5f3082288,6249355cea620e94f34657f38571a017d61415b874569ab49922a0e231cbce65,claude-code; mini-swe-agent; mini-swe-agent-pypi,5,5,1,1.0,mini-swe-agent,mini-swe-agent 1/2,mini-swe-agent,350566,mini-swe-agent,mini-swe-agent | subconscious/tim-qwen3.6-27b | e2b | python,2f58c5373fa6,0.0822,mini-swe-agent,mini-swe-agent | subconscious/tim-qwen3.6-27b | e2b | python,2f58c5373fa6,433.9,mini-swe-agent,mini-swe-agent | subconscious/tim-qwen3.6-27b | e2b | python,2f58c5373fa6
instance_navidrome__navidrome-3977ef6e0f287f598b6e4009876239d6f13b686d,aee49da758f7e0a303b22f54f96c639d772310695d1ca5811077697dcc7448e5,claude-code; mini-swe-agent; mini-swe-agent-pypi,5,5,1,1.0,claude-code,claude-code 1/2,claude-code,590567,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,a79a271e31b6,0.7662,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,a79a271e31b6,444.4,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,a79a271e31b6
instance_navidrome__navidrome-3982ba725883e71d4e3e618c61d5140eeb8d850a,2d4ccdca4c1cc1f65d294e65c64898556b7eb1bbc093f0746ae3166f9fe01071,claude-code; mini-swe-agent; mini-swe-agent-pypi,7,7,1,1.0,mini-swe-agent-pypi,mini-swe-agent-pypi 1/1,mini-swe-agent-pypi,802873,mini-swe-agent-pypi,mini-swe-agent-pypi | nex-agi/Nex-N2-Pro | local | python,91d939412447,0.1575,mini-swe-agent-pypi,mini-swe-agent-pypi | nex-agi/Nex-N2-Pro | local | python,91d939412447,750.5,mini-swe-agent-pypi,mini-swe-agent-pypi | nex-agi/Nex-N2-Pro | local | python,91d939412447
instance_navidrome__navidrome-3bc9e75b2843f91f6a1e9b604e321c2bd4fd442a,ca211b9745e90f1a5d9f2b1bac5cf10dca086311306f940365bf66b99ad1da64,claude-code; mini-swe-agent; mini-swe-agent-pypi,6,5,2,1.0,claude-code; mini-swe-agent-pypi,claude-code 1/2; mini-swe-agent-pypi 1/1,claude-code; mini-swe-agent-pypi,943055,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,25b3305f157b,0.2858,mini-swe-agent-pypi,mini-swe-agent-pypi | nex-agi/Nex-N2-Pro | local | python,91d939412447,454.7,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,25b3305f157b
instance_navidrome__navidrome-3f2d24695e9382125dfe5e6d6c8bbeb4a313a4f9,c8accd9c153c8d2a2e192065278421eedc6f4261cedd562254e86d59d74353dc,claude-code; mini-swe-agent; mini-swe-agent-pypi,8,8,3,1.0,claude-code; mini-swe-agent; mini-swe-agent-pypi,claude-code 1/5; mini-swe-agent 1/2; mini-swe-agent-pypi 1/1,claude-code; mini-swe-agent; mini-swe-agent-pypi,1955912,mini-swe-agent,mini-swe-agent | subconscious/tim-qwen3.6-27b | e2b | python,2f58c5373fa6,0.3313,mini-swe-agent,mini-swe-agent | subconscious/tim-qwen3.6-27b | e2b | python,2f58c5373fa6,518.1,mini-swe-agent,mini-swe-agent | subconscious/tim-qwen3.6-27b | e2b | python,2f58c5373fa6
instance_navidrome__navidrome-5001518260732e36d9a42fb8d4c054b28afab310,533a6e55e20c8b1d04e5998450de1e8a64371f39e00e952f2566db213c2ba90c,claude-code; mini-swe-agent; mini-swe-agent-pypi,7,7,2,1.0,claude-code; mini-swe-agent-pypi,claude-code 1/4; mini-swe-agent-pypi 1/1,claude-code; mini-swe-agent-pypi,2583920,mini-swe-agent-pypi,mini-swe-agent-pypi | nex-agi/Nex-N2-Pro | local | python,91d939412447,0.4428,mini-swe-agent-pypi,mini-swe-agent-pypi | nex-agi/Nex-N2-Pro | local | python,91d939412447,570.3,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,a79a271e31b6
instance_navidrome__navidrome-55730514ea59d5f1d0b8e3f8745569c29bdbf7b4,3338da5894c7b47ac8081e08e214483a7ee29bb500d825d40f49da256fccd0b8,claude-code; mini-swe-agent; mini-swe-agent-pypi,5,5,1,1.0,claude-code,claude-code 1/3,claude-code,3957349,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,eed41370c828,4.1743,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,eed41370c828,1340.5,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,eed41370c828
instance_navidrome__navidrome-55bff343cdaad1f04496f724eda4b55d422d7f17,9191993891f8e85979c4ae2767a5031e7a6be1b60969e0d3a653cebcf95e9235,claude-code; mini-swe-agent; mini-swe-agent-pypi,5,5,1,1.0,claude-code,claude-code 1/3,claude-code,3957349,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,a79a271e31b6,4.1743,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,a79a271e31b6,1340.5,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,a79a271e31b6
instance_navidrome__navidrome-56303cde23a4122d2447cbb266f942601a78d7e4,e3f59f415f24458eb7b8aabbb006ec31a47c48ad4a25939b36a3fff0fb32d49d,claude-code; mini-swe-agent; mini-swe-agent-pypi,5,5,2,1.0,claude-code; mini-swe-agent-pypi,claude-code 1/2; mini-swe-agent-pypi 1/1,claude-code; mini-swe-agent-pypi,630585,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,a79a271e31b6,0.3335,mini-swe-agent-pypi,mini-swe-agent-pypi | nex-agi/Nex-N2-Pro | local | python,91d939412447,370.1,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,a79a271e31b6
instance_navidrome__navidrome-5e549255201e622c911621a7b770477b1f5a89be,72bfdd188b45f92c2713fe5b63055e4eccccb093fabe8399eb422a1fd6b563c8,claude-code; mini-swe-agent; mini-swe-agent-pypi,5,5,3,1.0,claude-code; mini-swe-agent; mini-swe-agent-pypi,claude-code 1/2; mini-swe-agent 1/2; mini-swe-agent-pypi 1/1,claude-code; mini-swe-agent; mini-swe-agent-pypi,4660661,mini-swe-agent,mini-swe-agent | subconscious/tim-qwen3.6-27b | e2b | python,2f58c5373fa6,0.8239,mini-swe-agent,mini-swe-agent | subconscious/tim-qwen3.6-27b | e2b | python,2f58c5373fa6,1020.9,mini-swe-agent,mini-swe-agent | subconscious/tim-qwen3.6-27b | e2b | python,2f58c5373fa6
instance_navidrome__navidrome-669c8f4c49a7ef51ac9a53c725097943f67219eb,83324ec22baf1436e33ffe4d9b35412e603d3918f2c103b21812df8dfad4f115,claude-code; mini-swe-agent; mini-swe-agent-pypi,5,5,2,1.0,claude-code; mini-swe-agent-pypi,claude-code 1/3; mini-swe-agent-pypi 1/1,claude-code; mini-swe-agent-pypi,1914907,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,a79a271e31b6,0.4545,mini-swe-agent-pypi,mini-swe-agent-pypi | nex-agi/Nex-N2-Pro | local | python,91d939412447,634,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,a79a271e31b6
instance_navidrome__navidrome-66b74c81f115c78cb69910b0472eeb376750efc4,9877d4db9600474bc8a1da4a13b456adcf61d8234345be53f56e85cc98534e08,claude-code; mini-swe-agent; mini-swe-agent-pypi,4,3,2,1.0,claude-code; mini-swe-agent-pypi,claude-code 1/2; mini-swe-agent-pypi 1/1,claude-code; mini-swe-agent-pypi,2877143,mini-swe-agent-pypi,mini-swe-agent-pypi | nex-agi/Nex-N2-Pro | local | python,91d939412447,0.5026,mini-swe-agent-pypi,mini-swe-agent-pypi | nex-agi/Nex-N2-Pro | local | python,91d939412447,797.6,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,a79a271e31b6
instance_navidrome__navidrome-677d9947f302c9f7bba8c08c788c3dc99f235f39,68788a0e5fb14881fcc3415edfa3676add21ded11c847e0382bd72548f2ad3ab,claude-code; mini-swe-agent; mini-swe-agent-pypi,5,5,3,1.0,claude-code; mini-swe-agent; mini-swe-agent-pypi,claude-code 1/2; mini-swe-agent 1/2; mini-swe-agent-pypi 1/1,claude-code; mini-swe-agent; mini-swe-agent-pypi,1374447,mini-swe-agent,mini-swe-agent | subconscious/tim-qwen3.6-27b | e2b | python,2f58c5373fa6,0.2421,mini-swe-agent,mini-swe-agent | subconscious/tim-qwen3.6-27b | e2b | python,2f58c5373fa6,520,mini-swe-agent,mini-swe-agent | subconscious/tim-qwen3.6-27b | e2b | python,2f58c5373fa6
instance_navidrome__navidrome-69e0a266f48bae24a11312e9efbe495a337e4c84,20d3f60c29126585ea71fb0860083325de7feaea4635772f7097a561bb4dccf2,claude-code; mini-swe-agent; mini-swe-agent-pypi,5,5,0,0.0,,,,,,,,,,,,,,,
instance_navidrome__navidrome-6b3b4d83ffcf273b01985709c8bc5df12bbb8286,18021dbdb569c9a7bc613ad2297be31e9ab35da6f066de6985fb1b2c60df0ae8,claude-code; mini-swe-agent; mini-swe-agent-pypi,9,9,2,1.0,claude-code,claude-code 2/6,claude-code,1195613,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,a79a271e31b6,1.425,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,a79a271e31b6,376,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,eed41370c828
instance_navidrome__navidrome-6bd4c0f6bfa653e9b8b27cfdc2955762d371d6e9,03c3805e42c4c078688fe592bef02bb7d7cad444eaf3ddf661935ded80c8566c,claude-code; mini-swe-agent; mini-swe-agent-pypi,6,6,2,1.0,claude-code,claude-code 2/3,claude-code,1195613,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,eed41370c828,1.425,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,eed41370c828,376,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,a79a271e31b6
instance_navidrome__navidrome-6c6223f2f9db2c8c253e0d40a192e3519c9037d1,40b121e73e2e0ddcbddea9dea2eb4680facd220209eb9f4c888612150ad39975,claude-code; mini-swe-agent; mini-swe-agent-pypi,7,7,2,1.0,claude-code; mini-swe-agent,claude-code 1/4; mini-swe-agent 1/2,claude-code; mini-swe-agent,1118880,mini-swe-agent,mini-swe-agent | subconscious/tim-qwen3.6-27b | e2b | python,2f58c5373fa6,0.2426,mini-swe-agent,mini-swe-agent | subconscious/tim-qwen3.6-27b | e2b | python,2f58c5373fa6,658.2,mini-swe-agent,mini-swe-agent | subconscious/tim-qwen3.6-27b | e2b | python,2f58c5373fa6
